Machine Type,Power Rating (kW),Utilization Rate (%),Production Volume,Batch Size,Shift Timing,Ambient Temperature (°C),Production Time (min),Energy Consumption (kWh)
Packaging,43.73444515487958,89.21970989023549,208,89,Evening,17.76637829184682,96.03427573659306,68.04598480961135
Assembly,27.450685392176794,98.68668457046441,164,113,Day,15.849177570167138,144.8517446751999,60.232861511083584
Assembly,27.333681214732923,38.41083966202067,3300,233,Evening,26.548255525453325,237.29866855140986,40.9629853944151
Packaging,46.214036093081475,31.25020392107269,2415,319,Day,34.9786386705807,259.8113445673232,64.27071346620077
Packaging,33.04741650029089,85.28438351763486,1532,179,Night,30.59002059673663,178.45141321982928,81.29793732814147
Packaging,32.647643495896276,43.34498744623414,2234,288,Evening,23.784490997139134,300.87735260219307,62.56537329999465
Assembly,20.476395675015574,54.72026148626013,4162,431,Evening,25.63960160138774,610.0282477811944,111.96505785025309
Assembly,34.30890991348505,57.596185279306724,4027,496,Evening,21.00847259534707,725.3000710404938,239.484240461311
Assembly,33.036418696695854,94.16195722306611,3565,324,Evening,31.17733864117843,452.94919940409204,232.52695124217936
Molding,31.04887057640947,76.11867510363135,2597,127,Night,25.3538833361916,209.0881097235817,76.24086801316366
Assembly,49.62782263596722,32.84266432120235,3076,376,Night,23.462201702143023,412.82333551632644,115.77929618089793
Molding,54.33076631750816,31.03671684999082,840,174,Day,22.56281470222753,314.9002331945277,83.94121795396977
Packaging,39.98345160307262,43.969766827119614,570,58,Day,26.5529145326669,48.38421956376143,12.262280980788944
Assembly,31.49382353652002,52.2720358610898,1765,338,Day,18.35022324273176,426.8746131345012,116.94736129790951
Assembly,28.48239207578521,63.91666838606193,3815,176,Day,21.506920616423415,202.4181942617066,60.025937693403165
Molding,20.87507497071357,88.64875886161988,4090,265,Night,29.708660022003205,567.5826124369299,175.52702207333883
Molding,26.675398752701938,52.037242922433165,4960,165,Day,14.694831392634885,289.9376775801675,68.12695200720592
Molding,49.15011839151409,56.35760534901587,209,366,Night,17.880966555866245,783.7308051876412,362.71667888872815
Assembly,28.149958157502056,53.05365510067603,3980,155,Night,30.005089147235232,203.5037808031143,45.3379711309149
Molding,54.34893679533606,30.627573522303393,4489,262,Day,30.986264461152217,447.0826364510194,124.0950267440307
Assembly,15.91644545382115,96.86410773826839,2362,93,Evening,30.659212287478486,122.40570332268112,18.256606770571704
Packaging,30.33388384054546,39.729711889553165,1059,114,Evening,24.95595832875348,130.4474502487883,21.248984530382813
Packaging,35.87862736085235,50.136723474227296,1659,134,Night,26.148217056893625,127.65194810039618,42.62788521448819
Assembly,30.67393825231704,39.05123114675092,1216,106,Day,29.338892263814966,121.21523922438,20.372179810680144
Molding,54.682890796079384,64.33802093097059,780,281,Night,22.923585952364547,519.3773374957416,304.5737640624215
Packaging,49.58253127316559,95.25162804597494,1151,329,Night,24.00306603500879,344.4435109135116,260.61688657278665
Packaging,14.63338633365479,37.04905023378404,3873,151,Evening,18.775576084735114,146.54310144954383,11.518004877880543
Molding,18.23783539569221,60.86278465119473,4461,221,Day,20.043770383708768,400.58950907217974,68.67233637067717
Packaging,15.212964542404844,31.56623920401049,4480,154,Day,26.754240641735315,173.5853441392184,11.797198746332832
Molding,44.69650061138532,83.96287549703038,2050,55,Night,24.32638666758371,96.75370881814374,56.2859867943816
Packaging,24.90704381983352,74.88583004880975,4794,83,Day,22.082588994301812,92.93953799956255,19.707887000281918
Packaging,39.33258645063624,78.97890645950051,4862,458,Evening,31.3466844496091,487.43067786201476,243.3748187699894
Molding,31.462630698574976,63.06354526270129,2028,422,Day,21.11125857834552,821.7316107374884,275.1863197359142
Packaging,35.10426885328255,93.5343120689484,2167,76,Night,22.906304663001407,79.86337991239667,46.75558716543894
Assembly,40.79432022715574,58.669021561082666,3935,67,Evening,25.14537521258516,67.44662738986536,21.15849960708575
Packaging,31.928636426196825,65.98595523509539,2008,54,Night,24.320542942834436,47.00829775853726,14.3844610901631
Assembly,31.580143618000243,78.67024555894406,1471,167,Night,23.82111072452296,171.8365272527185,70.39205686047177
Packaging,13.529373011425378,66.4392448766822,4245,145,Evening,19.269543424733442,169.49762989378223,30.706110729826072
Molding,31.71752365965287,43.253495354142956,2214,262,Night,27.22043384263599,624.9087275798432,145.9201161092613
Molding,38.19730335479701,52.19494326314384,3060,304,Day,24.670031573494292,734.6611535222687,240.28820461891144
Molding,34.17507963198768,36.46061276971637,3270,93,Day,26.971706929338264,148.6669912081866,28.926254756082532
Packaging,46.03128000753702,60.282944805210846,4856,403,Night,25.517235882187318,482.3447720653451,221.10509063442615
Packaging,46.26122528477958,72.65744651604297,2092,142,Evening,34.431623175440954,168.15771791671878,104.92211368716697
Packaging,42.87669522355047,38.297096098839845,3331,296,Night,30.54371713123956,246.61530028943005,56.43373650904017
Packaging,25.0119230149248,74.14109850290902,4223,310,Night,19.60395267301694,280.9507376664279,88.62815409836861
Molding,46.43035928100164,92.50104978264766,2613,366,Evening,36.16375376390617,550.5908497517136,393.62361281639903
Molding,30.97384613134127,53.640661308986374,1961,300,Night,22.975995077666205,726.6488976404073,204.42151275143
Molding,23.164492750836434,45.542316735317385,1321,291,Day,22.191297928895512,612.5603995635323,99.83535261115223
Molding,28.459326890442316,92.51042446893322,2413,397,Day,22.39954899423168,835.0169481689551,366.18242142067385
Molding,15.406302397705703,78.43616651282841,869,183,Evening,22.627347708956307,422.980986929523,88.80134439141173
Assembly,23.271100360185887,37.377640763958766,3662,124,Day,21.789365300784272,124.26908395937653,16.106509247177403
Molding,34.11562642853623,58.567836644321275,1532,344,Day,27.20273275669049,517.56967160148,171.97336390001072
Molding,57.86308294947984,77.18627198281841,2057,289,Day,28.121963324062826,651.5916743770583,484.4216618516439
Molding,27.043708138541998,70.20687124828183,2404,185,Evening,24.141289088675876,349.45886677976716,104.47213977166535
Molding,55.31776988186499,73.29829835449112,1459,276,Day,21.885261467422218,504.4912170091957,340.45480428074086
Packaging,19.154331032939883,69.69946217817483,1356,133,Night,25.78709472135938,107.78910089227038,26.19539277966931
Packaging,17.638755910369976,85.86429557134232,172,429,Evening,24.607757616168097,395.7828844850394,103.85185922255258
Packaging,30.759818257286597,52.429886975788506,1282,295,Day,16.643180481436204,326.35315055020266,91.36334298753947
Assembly,36.900454771896236,79.59236435295541,582,292,Day,28.620270368181792,329.62496000517444,166.39025112736604
Molding,14.127948038509508,99.37556097459989,1339,476,Night,23.834326012209058,805.2412089573683,184.25736028780977
Packaging,18.84263460188867,57.29712004468262,2342,135,Evening,30.175603950731993,156.7695564954465,37.38683719527509
Molding,33.87281599206319,85.37338201883551,3483,474,Evening,19.26312245848079,1044.8018609227242,513.1561768851658
Molding,27.88820812719271,47.22764659953197,502,161,Evening,25.523210298727133,295.1064467758201,58.5953483739854
Molding,46.20581180871945,49.732769859883454,864,118,Evening,29.177154189354656,196.80464454851437,73.53540019782339
Molding,36.53570860998321,95.44047119284802,1935,411,Evening,29.651349401522857,797.5467751853014,461.77854966304966
Molding,19.69723706898721,31.815684937408214,2689,335,Evening,23.680356459281253,543.9882999431439,54.81456502201193
Molding,54.93433820712435,45.21991414025805,903,492,Evening,18.09894892038244,853.9423658192685,350.01309745417086
Assembly,21.716227019334383,63.804448846840216,4301,200,Night,25.924502513479748,291.75788666736986,68.41032040763493
Molding,47.09429323029233,58.12933351929305,4317,490,Day,20.87623348402416,933.596322837639,418.1317607781373
Molding,49.435957397059674,74.04188118645219,3102,458,Day,21.613272661917108,888.0006366486383,543.39323369967
Packaging,48.52630801024409,43.490543525226734,2862,225,Night,20.144321752910713,209.39124415939,71.70286599957305
Molding,35.92835839315686,34.938290305797196,2919,247,Day,31.22879927899599,464.68008540103557,100.03956504036641
Molding,41.560104742292744,55.85333784633299,3224,91,Evening,22.455651999302294,177.0505869651905,74.07764013132157
Packaging,23.395051739181348,66.70486695009266,3295,78,Night,25.431003016140846,64.31555970817222,9.783510005751673
Molding,44.55260608377919,69.3401285959438,409,134,Day,19.508239534510388,271.2188341873252,137.55143607063184
Molding,34.24240732158335,72.10454664797268,3927,376,Day,29.901388348182582,878.3085164544301,363.18106155779066
Assembly,27.50609458897689,68.40633970330884,4752,278,Evening,25.646672567867956,336.8635104224595,99.61634948564266
Molding,53.06244139757306,47.20263796798314,3060,222,Evening,31.334134012257003,435.82804466755647,179.58105295581356
Assembly,12.006753739947547,83.51848151783012,2356,90,Day,21.13778387544287,106.07632472438564,19.662608339441416
Packaging,45.27849711327474,36.1446183217579,534,250,Evening,24.975918497819862,220.07098148632824,70.00067265993317
Molding,52.89935221577073,43.88477156865281,3223,368,Day,21.91613271955935,903.9172311368696,351.4005116063624
Assembly,30.254650142471565,81.75646063133799,949,424,Day,22.246416743683916,606.749152469182,253.95133966552325
Assembly,29.60811416822513,49.580829387367615,206,480,Night,28.832522182788317,710.1306226694809,172.815794691931
Molding,29.366753665703527,64.54314091265837,2771,149,Day,25.53307967997573,226.8518343911023,66.53106374381493
Assembly,49.766951667269375,52.90384185988912,219,434,Evening,20.84931383602232,451.74986830496886,188.2681054462057
Molding,17.33612797218438,65.48868481312022,3134,400,Night,16.79301185623153,784.6179932532036,152.40184069472494
Assembly,33.60860942514428,54.26590599631555,4909,453,Day,25.004349848787168,482.38868091741614,145.1607817033801
Molding,44.72071632539601,99.59455929342353,1992,269,Day,23.516602456587144,457.5443471018799,336.6629789724601
Assembly,47.373200328677775,55.023431255070264,2261,196,Night,30.693906302568717,266.22614867886836,110.89260517236912
Molding,49.44976784912455,73.89345921783519,3816,114,Evening,31.172779146822915,282.8334970309255,169.68767403543137
Packaging,35.75388811246187,92.18402523556142,859,142,Night,27.559851813375083,164.27002474719393,96.8026136892905
Molding,17.60699120698189,74.65544960553254,1746,251,Night,27.717756030307456,413.22199149217914,95.48780822513237
Assembly,24.949340673258696,69.6100078576726,4649,341,Night,22.118606920267386,388.7568892997125,111.20553110410185
Assembly,15.55366570191941,69.84606183293457,331,456,Night,26.67829345714936,609.5745581427414,117.00209519318621
Packaging,45.24850929862055,64.75224976463699,1694,259,Day,28.845329916020262,234.1924398683505,111.46809248111028
Assembly,39.98484622254572,86.53062809831187,661,462,Evening,23.834376528468876,485.5445882033637,284.46703786077086
Assembly,40.30147147188917,33.52968548529674,1906,269,Evening,29.29185870708522,319.2366047069952,76.59123567307641
Packaging,36.09026071094176,91.95909355505293,975,349,Night,23.71598729333027,320.9453428143613,173.83863021639522
Packaging,30.281741477468387,71.04045541719499,1738,432,Day,24.738059500426182,374.52477461553025,121.67323685751936
Molding,19.198610854247864,89.42112548790237,1092,312,Night,28.6159344397704,487.98510754467986,136.86608540915498
Assembly,23.18779546820207,30.727489178094597,3835,464,Night,17.89909480770488,674.1193351976942,82.09722300737042
Packaging,15.476631699075622,90.84934827731323,1656,87,Day,22.800957316422537,89.38731538991722,22.68834518139888
Packaging,38.99652571409373,38.40962634212868,4453,154,Evening,37.127863293696876,182.2444019754372,36.10528614986162
Packaging,16.4091510408802,80.48526044746794,4918,300,Day,17.300640579941863,255.83049555181643,57.60851890137629
Molding,45.70145040824091,59.156497502149065,2576,499,Day,30.096545012436884,935.0187219384475,414.88258546008376
Molding,45.228258700603426,77.67506737685471,3671,303,Evening,21.73758454665188,629.399779492856,373.1908879434719
Assembly,28.372179159651555,73.9732816374155,776,327,Evening,20.33065336678137,458.25832168098736,159.332679723618
Packaging,15.409146164722092,41.437758294706924,3856,286,Evening,22.828366000714585,273.28297611263207,35.47937982933304
Assembly,22.592033045361468,66.02296351132863,524,252,Evening,17.264785139180688,372.15660518918725,91.70540231707547
Assembly,22.803724363022056,49.40613312361785,1700,103,Evening,21.14888525360319,118.31680384869536,22.00704528699705
Packaging,38.015405325731734,69.23057899936087,1440,487,Day,30.689431390503263,559.2702512195872,237.7889500847959
Molding,17.459664931858768,81.66022981369909,729,260,Day,31.830393618200528,609.9702073251862,145.76001627227544
Packaging,43.16274584864363,35.688089020728654,4329,55,Evening,20.011154352039597,64.00330463409311,22.708270578608005
Assembly,40.440291607436556,66.10336964717177,3108,250,Night,23.929611715260386,315.54258261845575,150.30096033339615
Molding,20.94273207236515,73.23408745335809,2165,495,Evening,26.84550610346918,783.0834886015359,204.86747943789763
Assembly,38.766575271155574,50.67572175180497,4563,413,Evening,28.69305133875158,463.274928410136,150.12875309213356
Packaging,36.74052725871287,96.7102437957205,267,334,Night,32.02836189539998,300.13698003442136,172.28373983294796
Molding,47.90979840532446,66.42119778547806,4105,92,Night,23.053786569894488,148.93175290105654,75.8645697375822
Molding,21.068570661537333,42.77619628921529,4112,244,Night,25.08600090906118,413.8593016892274,63.9469181396546
Packaging,16.303612886258744,37.545178325949884,116,297,Day,18.7608444159995,257.05009382348914,19.408793823932378
Molding,23.351231324292204,67.91616844157559,1645,414,Evening,22.474519514311016,712.8538788274025,191.92472305481627
Assembly,24.634868125959027,56.26668667888503,1630,367,Day,22.85225772484831,485.6056599384153,114.52634073247528
Assembly,41.74659924143205,43.47829684378692,3913,318,Night,21.55765376994037,443.24488642586886,126.704535670726
Assembly,39.516957499154,32.14889407500422,1597,420,Night,27.61694682919604,580.5471724776172,125.43514734826826
Assembly,47.01806369114132,69.66200560265159,642,241,Day,35.41506192373993,272.3232309757059,152.37653576778322
Molding,14.814218836733541,71.90201657835632,826,96,Day,19.368591556899286,194.10459837256482,40.958781901639114
Assembly,10.462251240567424,39.926182082702795,478,237,Evening,23.99956256200396,258.39400743297796,17.529689677759187
